id;tanggal;keterangan;jumlah;bank;cabang;allocate;remark;checked_by;checked_time;checker_status;checker_remark
871;2012-10-08;TRSF E-BANKING CR 0610/FTSCY/WS95011 19750000.00  byr utk tgl 11 aug 12 (inv 03163)  ROMI ;19750000.00;BCA;0;1;TRSF E-BANKING CR PL. Tiga saudara ( 03163);dani;10/17/12 02:11 AM;0;
872;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 KLG    ;20125000.00;BCA;383;1;SETORAN KLIRING #WARKAT L:00 I:01 KLG    PL. Karunia jaya 03650;dani;10/17/12 02:13 AM;0;
873;2012-10-08;SETORAN KLIRING #WARKAT L:01 I:00 KLG    ;20125000.00;BCA;383;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG    Pl. Tani Jaya 03678;dani;10/17/12 02:14 AM;0;
874;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 KLG    ;60375000.00;BCA;383;1;SETORAN KLIRING #WARKAT L:00 I:01 KLG PL. Sumber ilham 03244,03245,03326;dani;10/17/12 02:14 AM;0;
875;2012-10-08;SETORAN KLIRING #WARKAT L:01 I:00 KLG    ;20000000.00;BCA;383;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG    sigma block 7035;dani;10/17/12 02:15 AM;0;
876;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA  (03682)  ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA  (03682)  ;dani;10/17/12 02:16 AM;0;
877;2012-10-08;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA  03666  ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA  03666  ;dani;10/17/12 02:16 AM;0;
878;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS  03700  ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS  03700  ;dani;10/17/12 02:16 AM;0;
879;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 SUMBER BARU  03413  ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SUMBER BARU  03413  ;dani;10/17/12 02:17 AM;0;
880;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA  03382  ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA  03382  ;dani;10/17/12 02:17 AM;0;
881;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 NAGA MAS  (03645.03655)  ;50000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 NAGA MAS  (03645.03655)  lebih 10 juta, dialokasi ke 03674;dani;10/17/12 02:19 AM;0;
882;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA  03582  ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA  03582  ;dani;10/17/12 02:20 AM;0;
883;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 SIGMA TRIPLE  BLOCK 03591  ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SIGMA TRIPLE  BLOCK 03591  ;dani;10/17/12 02:20 AM;0;
884;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 SEJAHTERAH  (03848)  ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SEJAHTERAH  perdagangan (03848)  ;dani;10/17/12 02:21 AM;0;
885;2012-10-08;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA  (03849)  ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA  (03849)  ;dani;10/17/12 02:22 AM;0;
886;2012-10-08;SETORAN TUNAI ANDI TJB   ;20000000.00;BCA;52;1;SETORAN TUNAI ANDI TJB PL. Tunas famili 03830;dani;10/17/12 02:23 AM;0;
887;2012-10-08;TRSF E-BANKING CR 08/10  WSID:02921 LIM KIM KAI   ;20000000.00;BCA;0;1;TRSF E-BANKING CR 08/10  WSID:02921 Pl. Bangunan sejati 03975;dani;10/17/12 02:24 AM;0;
888;2012-10-08;KR OTOMATIS BANK MESTIKA MEDHIDS1/012889  TJIO TJIN TJAI / C   ;118500000.00;BCA;998;0;;;0000-00-00 00:00:00;0;
889;2012-10-08;SETORAN TUNAI EDY SUWANTO PMBYRN INV NO 0  3641 DR REZEKI MAKMUR TJB  ;20000000.00;BCA;52;1;SETORAN TUNAI DR REZEKI MAKMUR TJB  03817;dani;10/17/12 02:25 AM;0;
890;2012-10-08;SETORAN TUNAI MDN SURYA AGUNG  (3914)  ;20000000.00;BCA;8115;1;SETORAN TUNAI MDN SURYA AGUNG  (3914)  ;dani;10/17/12 02:26 AM;0;
891;2012-10-08;SETORAN TUNAI   ;20250000.00;BCA;242;0;;;0000-00-00 00:00:00;0;
892;2012-10-09;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG ANDI  JAYA(3841)  ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG ANDI  JAYA(3841)  ;dani;10/17/12 01:53 AM;0;
893;2012-10-09;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG  RISKYNTA(3431)  ;20125000.00;BCA;8115;0;;;0000-00-00 00:00:00;0;
894;2012-10-09;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03708)    ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03708)    ;dani;10/17/12 01:54 AM;0;
895;2012-10-09;SETORAN TUNAI ANI JINGGA PELUNASAN FAKTU  R 19/9/2012  ;40000000.00;BCA;8200;1;SETORAN TUNAI PL. OBOR 03668,03669;dani;10/17/12 01:54 AM;0;
896;2012-10-09;SETORAN TUNAI SYARIJAL 1000 SAK PL.B.U  .T  ;42000000.00;BCA;8235;1;SETORAN TUNAI SYARIJAL 1000 SAK PL.Berkat .Usaha  .Tani 03171,03172  ;dani;10/17/12 01:55 AM;0;
897;2012-10-09;TRSF E-BANKING CR 0910/FTSCY/WS95011 20000000.00  do.03917/BK9096LB dr ud.martimbul-ks  SUMARDI CHANDRA ;20000000.00;BCA;0;1;TRSF E-BANKING CR 0910/FTSCY/WS95011 20000000.00  ud.martimbul 03917 ;dani;10/17/12 01:56 AM;0;
898;2012-10-09;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUF  TRANSFER SKN MUHAM MAD YUSUF  ;21250000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. Sumber Pembangunan 03648;dani;10/17/12 01:57 AM;0;
899;2012-10-09;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/EKO S  KE BANK BCA KUALA TANJUNG  ;40000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA03657, 03724;dani;10/17/12 01:57 AM;0;
900;2012-10-09;SETORAN TUNAI PALA PINTO   ;20000000.00;BCA;8255;1;SETORAN TUNAI PALA PINTO   03672;dani;10/17/12 01:58 AM;0;
901;2012-10-09;KR OTOMATIS BANK BNI       -DU BNINIDJA/023325  ANUGRAH JAYA/08527 BANK BCA CAB MEDAN  ;10000000.00;BCA;998;1;KR OTOMATIS BANK BNI PL. ANUGRAH JAYA 6314;dani;10/17/12 01:59 AM;0;
902;2012-10-10;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03728)    ;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03728)    ;dani;10/17/12 01:47 AM;0;
903;2012-10-10;TRSF E-BANKING CR 10/10 95031 PURSIDA BK9382EA  PINTA RONITTO SITA  ;19150000.00;BCA;0;1;TRSF E-BANKING PL. Pursida 03836;dani;10/17/12 01:48 AM;0;
904;2012-10-10;TRSF E-BANKING CR 10/10 75511 UD.TAS KIRIM MEREK  JUNIAMAN SARAGIH  ;21000000.00;BCA;0;1;TRSF E-BANKING UD. tas siantar 03906;dani;10/17/12 01:49 AM;0;
905;2012-10-10;SETORAN KLIRING KLG #WARKAT L:01 I:00   ;20500000.00;BCA;7865;1;SETORAN KLIRING KLG #WARKAT L:01 I:00   Duta Property 03930;dani;10/17/12 01:50 AM;0;
906;2012-10-10;SETORAN GUNAWAN MENARA STATION   ;20250000.00;BCA;8115;1;SETORAN GUNAWAN MENARA STATION   03999;dani;10/17/12 01:50 AM;0;
907;2012-10-10;TRSF E-BANKING CR 1010/FTSCY/WS95011 40000000.00  Duniaco kisaran MEDIANA  ;40000000.00;BCA;0;1;TRSF E-BANKING CR 1010/FTSCY/WS95011 40000000.00  Duniaco kisaran 03884,03885;dani;10/17/12 01:51 AM;0;
908;2012-10-10;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUF  TRANSFER SKN MUHAM MAD YUSUF  ;21000000.00;BCA;965;1;KR OTOMATIS LLG PL. Sumber Pembangunan 03719;dani;10/17/12 01:51 AM;0;
909;2012-10-10;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSA  PT GUNUNG PANTARA BARIS 8115054526 K  ;17325000.00;BCA;965;1;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSA  04041;dani;10/25/12 02:44 AM;0;
910;2012-10-11;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABARMULIA(03898);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABARMULIA(03898);dani;10/16/12 09:37 PM;0;
911;2012-10-11;SETORAN KLIRING #WARKAT L:01 I:00 BRK CRD ANGGREK03207-03489;40750000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 BERKAT GRAND ANGGREK 03267-03489;dani;10/16/12 09:42 PM;0;
912;2012-10-11;SETORAN KLIRING #WARKAT L:01 I:00 KLG BRKT GRANDANGGREK(03268);20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG BRKAT GRAND ANGGREK(03268);dani;10/16/12 09:43 PM;0;
913;2012-10-11;SETORAN KLIRING #WARKAT L:01 I:00 SNR BAJA (02735.02844.02941.3138);78000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 SNR BAJA (02735.02844.02941.03138);dani;10/16/12 09:43 PM;0;
914;2012-10-11;SETORAN KLIRING #WARKAT L:00 I:01 SUMBET ILHAM (02504.03580.03503);60375000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 SUMBER ILHAM (03504.03580.03503);dani;10/16/12 09:48 PM;0;
915;2012-10-11;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG MAJUJAYA(03375);20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG MAJUJAYA(03375);dani;10/16/12 09:49 PM;0;
916;2012-10-11;SETORAN KLIRING #WARKAT L:00 I:01 KLG SELAMATINDAH(03727);20250000.00;BCA;8115;2;tolakan klg;dani;10/24/12 11:59 PM;0;
917;2012-10-11;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TEK SUE03228;20400000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TEK SUE0 03228;dani;10/16/12 09:50 PM;0;
918;2012-10-11;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUKSESBETON(02611);27035876.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUKSESBETON(02611);dani;10/16/12 09:51 PM;0;
919;2012-10-11;SETORAN KLIRING #WARKAT L:00 I:01 BIMA MAJU(03912);20500000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 BIMA MAJU(03912);dani;10/16/12 09:51 PM;0;
920;2012-10-11;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL BERDI KARI;20125000.00;BCA;8285;1;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL BERDIKARI 03612;dani;10/16/12 09:53 PM;0;
921;2012-10-11;SETORAN TUNAI JAMILAH PL NINO UJUNG KUBU;20125000.00;BCA;8285;1;SETORAN TUNAI JAMILAH PL MINO UJUNG KUBU 03851;dani;10/16/12 09:54 PM;0;
922;2012-10-11;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL MUTIARA PANTA I;20125000.00;BCA;8285;1;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL MUTIARA PANTAI 03534;dani;10/16/12 09:54 PM;0;
923;2012-10-11;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL NEWERA 03296;20125000.00;BCA;8285;1;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL NEWERA 03452;dani;10/16/12 09:56 PM;0;
924;2012-10-11;SETORAN TUNAI JAMILAH PL RIMBUN JAYA03622;20125000.00;BCA;8285;1;SETORAN TUNAI JAMILAH PL RIMBUN JAYA 03622;dani;10/16/12 09:57 PM;0;
925;2012-10-11;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUFTRANSFER SKN MUHAM MAD YUSUF;21250000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. SUMBER PEMBANGUNAN 03816;dani;10/16/12 09:57 PM;0;
926;2012-10-11;SETORAN TUNAI NOVISANTI DO:03566 (PL RUDI);20125000.00;BCA;8115;1;SETORAN TUNAI NOVISANTI DO:03566 (PL RUDI);dani;10/16/12 10:01 PM;0;
927;2012-10-11;SETORAN TUNAI IDWAN USAHA BARU (5368);3400000.00;BCA;8115;1;SETORAN TUNAI USAHA BARU (5368);dani;10/16/12 10:02 PM;0;
928;2012-10-11;SETORAN TUNAI AGUS DARI UD PERDANAKSR (03532) KS R;20125000.00;BCA;297;1;SETORAN TUNAI AGUS DARI UD PERDANA KSR (03532) KS R;dani;10/16/12 10:03 PM;0;
929;2012-10-11;KR OTOMATIS LLG-BPD SUMUT MEDA UD NIRMA ;11550000.00;BCA;965;1;KR OTOMATIS LLG-BPD SUMUT MEDA UD NIRMA 03731;dani;10/16/12 10:04 PM;0;
930;2012-10-11;SETORAN WAHIDAH TUNAS FAMILY 03147;20000000.00;BCA;8285;1;SETORAN WAHIDAH TUNAS FAMILY SO03966;dani;10/17/12 01:46 AM;0;
931;2012-10-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KLUMPANG JAYA(3474);20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KLUMPANG JAYA(03474);dani;11/19/12 12:49 AM;0;
932;2012-10-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PL.SURBAKTI (03206);25000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PL.SURBAKTI (03206=Rp.21.000.000)Rp.4000.000 ke so03337;dani;11/19/12 12:50 AM;0;
933;2012-10-12;SETORAN KLIRING #WARKAT L:01 I:00 K.AGUNG (5302.3525.3526.3436.824);99750000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 Kencana AGUNG (03362,03436,03524,03525,03526);dani;11/19/12 12:53 AM;0;
934;2012-10-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUBURBARU(03745);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUBUR BARU(03745);dani;11/19/12 12:53 AM;0;
935;2012-10-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLGKENCANA AGUNG;118500000.00;BCA;8115;0;;;0000-00-00 00:00:00;0;
936;2012-10-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUBURBARU(03393);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SUBUR BARU(03393);dani;11/19/12 12:54 AM;0;
937;2012-10-12;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA(03764);10000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA(03764);dani;11/19/12 12:54 AM;0;
938;2012-10-12;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA(03664);20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA(03664);dani;11/19/12 12:55 AM;0;
939;2012-10-12;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03756);20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03756);dani;11/19/12 12:56 AM;0;
940;2012-10-12;SETORAN TUNAI EDY SUWANTO PEMBAYARAN UANGSEMEN NO INVES 03883 DARI REJEKI MAKMUR TJB ;20000000.00;BCA;52;1;SETORAN TUNAI 03883 DARI REJEKI MAKMUR TJB ;dani;11/19/12 12:57 AM;0;
941;2012-10-12;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUFTRANSFER SKN MUHAM MAD YUSUF;21250000.00;BCA;965;1;KR OTOMATIS LLG-MUAMALAT PL. Sumber Pembangunan 03857;dani;11/19/12 12:58 AM;0;
942;2012-10-12;TRSF E-BANKING CR 1210/FTSCY/WS95011 20250000.00no orderan 03594 HERWIN SYAHPUTRA;20250000.00;BCA;0;1;TRSF E-BANKING CR 1210/FTSCY/WS95011 UD. Merbau 03594;dani;11/19/12 12:59 AM;0;
943;2012-10-12;SETORAN WAHIDAH SINAR JAYA03183;20000000.00;BCA;8285;1;SETORAN WAHIDAH SINAR JAYA TJB 03992;dani;11/19/12 12:59 AM;0;
944;2012-10-12;SETORAN TUNAI IKWAN / SULIANI ;80000000.00;BCA;8200;1;SETORAN TUNAI PL. Simalungun traso 03867,03944,03982,04021;dani;11/19/12 01:00 AM;0;
945;2012-10-12;SETORAN TUNAI IDWAN (3599.3783.4034.4030.4049.3148. 3263.3750.3813.3870.3933.40041) ;41500000.00;BCA;8115;1;SETORAN TUNAI PL. bahagia jaya By past 04030=20jt,04049=20jt,03148=500rb,03263=500rb, PL. Abang adek 03599,03783,04034 masing-masing Rp.125rb, PL Maja agung 03750,03813,03870,03933,04004-1=masing-masing Rp.125rb.;dani;11/19/12 01:08 AM;0;
946;2012-10-12;KR OTOMATIS LLG-MESTIKA DHARMA BANGUN BARU ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA BANGUN BARU 03989;dani;11/19/12 01:09 AM;0;
947;2012-10-12;SETORAN TUNAI NETTY PEMB UANG SEMENATS NAMA TARIG AN JAYA;20250000.00;BCA;8430;1;SETORAN TUNAI NETTY PL. TARIGAN JAYA 03092;dani;11/19/12 01:10 AM;0;
948;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 SETIA KAWAN(02848);20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 SETIA KAWAN(02848);dani;11/18/12 10:57 PM;0;
949;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 KLG PL.SURBAKTI(03207);25000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG PL.SURBAKTI(03207=Rp.21.000.000) Rp.4000.000 ke so 03337;dani;11/18/12 11:00 PM;0;
950;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 PR (03510.03509.03540.03644.3699);96400000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 Panen Raya  (03510.03509.03540.03644.3699);dani;11/18/12 11:00 PM;0;
951;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG HANJAYA(03911);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG HANJAYA(03911);dani;11/18/12 11:01 PM;0;
952;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 SUSAN PILAR(03681);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 SUSAN PILAR(03681);dani;11/18/12 11:01 PM;0;
953;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PT.SSJAYA(03772);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PT.SSJAYA(03772);dani;11/18/12 11:02 PM;0;
954;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PERMATAINDAH(03189);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG PERMATA INDAH (04000);dani;11/18/12 11:02 PM;0;
955;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 PELITA(03188);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 PL. PELITA(03994);dani;11/18/12 11:03 PM;0;
956;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA(03151);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA Perbaungan (03968);dani;11/18/12 11:04 PM;0;
957;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI03186;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI 03995;dani;11/18/12 11:05 PM;0;
958;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA 03781;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA inalum 03781;dani;11/19/12 12:13 AM;0;
959;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 NAGA MAS (03674.03712.03758);50000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 NAGA MAS (03674=Rp.10jt.03712.03758);dani;11/19/12 12:14 AM;0;
960;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA03872;20125000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA 03872;dani;11/19/12 12:14 AM;0;
961;2012-10-15;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI03187;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI 03996;dani;11/19/12 12:15 AM;0;
962;2012-10-15;SETORAN KLIRING #WARKAT L:01 I:00 ABANG ADEK03783;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:01 I:00 ABANG ADEK 03783;dani;11/19/12 12:16 AM;0;
963;2012-10-15;SETORAN TTPWRKBCA 0300001 TTL.WRK:1 BRHSL:1REG121012 CBG:8285 TITIPAN ;20000000.00;BCA;8285;1;SETORAN TTPWRKBCA 0300001 TTL.WRK:1 PL. Tunas family 04022-1;dani;11/19/12 12:17 AM;0;
964;2012-10-15;SETORAN TUNAI ANI JINGGA/OBOR PLNSN FAK 27/9 28/9/12;40000000.00;BCA;8200;1;SETORAN TUNAI PL. OBOR 03792,03826;dani;11/19/12 12:18 AM;0;
965;2012-10-15;SETORAN TUNAI EDY SUWANTO PEMB NO INV DNO3153 DR REZEKI MAKMUR TJB;20000000.00;BCA;52;1;SETORAN TUNAI E O3981 DR REZEKI MAKMUR TJB;dani;11/19/12 12:19 AM;0;
966;2012-10-15;KR OTOMATIS LLG-EKONOMI RAHARJ SUWANDI ;20750000.00;BCA;965;1;KR OTOMATIS LLG-EKONOMI Pl. Cahaya baru merbau 03802;dani;11/19/12 12:20 AM;0;
967;2012-10-15;SETORAN TUNAI IDWAN RIZKYNTA(3431)BERKAT BARU(363 3);40250000.00;BCA;8115;1;SETORAN TUNAI IDWAN RIZKYNTA(03431=Rp.20.125.000)BERKAT BARU(03633=Rp.20.125.000);dani;11/19/12 12:40 AM;0;
968;2012-10-15;SETORAN TUNAI SUDIRMAN TJB ;20000000.00;BCA;52;1;SETORAN TUNAI dari PL. Sinar family 03899;dani;11/19/12 12:41 AM;0;
969;2012-10-15;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL JASA LAUT 037 84 KSR;20125000.00;BCA;297;1;SETORAN TUNAI JAMILAH SEMEN 500 SAK PL JASA LAUT 03784 KSR;dani;11/19/12 12:43 AM;0;
970;2012-10-15;SETORAN TUNAI JAMILAH PL UD RIDHOKSR;10000000.00;BCA;297;1;SETORAN TUNAI JAMILAH PL UD RIDHO 02768;dani;11/19/12 12:43 AM;0;
971;2012-10-15;TRSF E-BANKING CR 10/15 75511 UD.TAS AMBIL SENDIRI JUNIAMAN SARAGIH;19250000.00;BCA;0;1;TRSF E-BANKING CR 10/15 75511 UD.TAS 04119;dani;11/19/12 12:44 AM;0;
972;2012-10-15;SETORAN TUNAI VERRA DHARMAYAN TBT ;500000.00;BCA;42;1;SETORAN TUNAI  IBK jaya DO 832;dani;11/19/12 12:46 AM;0;
973;2012-10-15;SETORAN TUNAI ;20000000.00;BCA;8255;1;SETORAN TUNAI PL. Pala Pinto 03881;dani;11/19/12 12:47 AM;0;
974;2012-10-15;TRSF E-BANKING CR 1510/FTSCY/WS95011 20000000.00do.04014(BK9240DH) dr ud.martimbul-ksSUMARDI CHANDRA ;20000000.00;BCA;0;1;TRSF E-BANKING CR do.04014 dr ud.martimbul ;dani;11/19/12 12:48 AM;0;
975;2012-10-16;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABAR  JAYA(3863)  ;19875000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABAR  JAYA(03863)  ;dani;11/18/12 10:45 PM;0;
976;2012-10-16;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG    ;20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG    PL. Cahaya sinar logam 03749;dani;11/18/12 10:49 PM;0;
977;2012-10-16;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA  (03146)  ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA Binjai  (03950-1)  ;dani;11/18/12 10:49 PM;0;
978;2012-10-16;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA  03185  ;20250000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA Binjai 04001;dani;11/18/12 10:50 PM;0;
979;2012-10-16;SETORAN KLIRING #WARKAT L:00 I:01 SUBUR 03860    ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SUBUR Sunggal 03860    ;dani;11/18/12 10:51 PM;0;
980;2012-10-16;TRSF E-BANKING CR 1610/FTSCY/WS95011 98750000.00  bayar semen 2500 sak dr 3saudara  ROMI ;98750000.00;BCA;0;0;;;0000-00-00 00:00:00;0;
981;2012-10-16;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/ EKO  BCA KUALA TANJUNG   ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA 03793;dani;11/18/12 10:52 PM;0;
982;2012-10-16;SETORAN WAHIDAH SINAR JAYA  04018  ;20000000.00;BCA;8285;1;SETORAN WAHIDAH SINAR JAYA  TJB 04018  ;dani;11/18/12 10:53 PM;0;
983;2012-10-16;SETORAN TUNAI BAKRI CV ANUGRAH JAYA  KSR  ;20250000.00;BCA;297;1;SETORAN TUNAI BAKRI CV ANUGRAH JAYA  KSR  03649;dani;11/18/12 10:53 PM;0;
984;2012-10-16;SETORAN TUNAI EDY SUWANTO PEMB NO INV 040  33 DR REZEKI MA KMUR TJB  ;20000000.00;BCA;52;1;SETORAN TUNAI EDY SUWANTO PEMB NO INV 04033 DR REZEKI MAKMUR TJB  ;dani;11/18/12 10:56 PM;0;
985;2012-10-18;SETORAN KLIRING #WARKAT L:01 I:00 KLG KLUMPANGJAYA(3605);20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG KLUMPANGJAYA(03605);dani;11/18/12 09:21 PM;0;
986;2012-10-18;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG INDOMAS(3331);250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG INDOMAS(03331);dani;11/18/12 09:22 PM;0;
